SKU,DirectPickLookbackUnits,DirectPickDemandDays,DailyBaseUnits,WeeklyBaseUnits,ValidReservationUnits,ReservationPhysicalTotal,ReservationSalesAllocatedPhysicalTotal,InboundTotalUnits,InboundNext14Units,InboundNext30Units,HasDirectPickHistory,HasValidReservation,HasInbound,InSourceProductInfoUniverse,Future14DayPromoDays,FutureWeeklyPromoWeeks,HasFuturePromo,Seasonal14DayUnits,SeasonalFirst13WeekUnits,HasSeasonalHistory,FD1ToFD14Units,First13WeekUnits
42026-FV7-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42067-75Z-100,13.0,12.0,0.23214285714285715,1.625,0.0,0.0,0.0,9132.0,3037.0,3037.0,True,False,True,True,0,0,False,3.511111111111111,185.1111111111111,True,3,79.08888888888887
42067-75Z-110,13.0,10.0,0.23214285714285715,1.625,1.0,1.0,0.0,10837.0,3560.0,3560.0,True,True,True,True,0,0,False,4.644444444444444,200.35555555555555,True,4,83.85569444444444
42067-75Z-120,13.0,10.0,0.23214285714285715,1.625,0.0,0.0,0.0,12632.0,4232.0,4232.0,True,False,True,True,0,0,False,5.866666666666667,237.53333333333333,True,4,96.86791666666666
42067-75Z-130,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,10263.0,3463.0,3463.0,True,False,True,True,0,0,False,3.533333333333333,177.79999999999998,True,1,63.286249999999995
42067-75Z-140,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7473.0,2513.0,2513.0,False,True,True,True,0,0,False,3.6,126.46666666666667,True,4,126.46666666666667
42067-75Z-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,1615.0,1615.0,False,False,True,True,0,0,False,2.977777777777778,88.66666666666666,True,3,88.66666666666666
42067-75Z-160,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,3444.0,1263.0,1263.0,True,False,True,True,0,0,False,1.1555555555555554,72.8,True,1,27.5925
42067-75Z-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,397.0,397.0,False,False,True,False,0,0,False,0.0,2.022222222222222,True,0,2.022222222222222
42067-75Z-80,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,2008.0,645.0,645.0,True,False,True,False,0,0,False,0.0,1.4,True,0,2.07125
42067-75Z-85,7.0,7.0,0.125,0.875,0.0,0.0,0.0,4509.0,1487.0,1487.0,True,False,True,True,0,0,False,1.1777777777777778,82.28888888888889,True,2,36.19486111111111
42067-75Z-90,7.0,7.0,0.125,0.875,2.0,2.0,0.0,8353.0,2788.0,2788.0,True,True,True,True,0,0,False,4.066666666666666,157.1111111111111,True,4,63.5961111111111
42068-75Z-L,5.0,3.0,0.08928571428571429,0.625,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,1.2222222222222223,47.28888888888889,True,3,23.371666666666663
42068-75Z-M,1.0,1.0,0.017857142857142856,0.125,3.0,2.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.4888888888888889,36.08888888888889,True,3,16.682916666666667
42068-75Z-S,2.0,2.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.6222222222222222,19.755555555555553,True,1,9.809999999999999
42068-75Z-XL,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,False,True,False,True,2,1,True,0.37777777777777777,26.444444444444443,True,2,28.444444444444443
42068-75Z-XS,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,False,True,False,True,2,1,True,0.0,5.6,True,2,7.6
42068-75Z-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.11111111111111112,10.42222222222222,True,0,11.266666666666666
42318-75Z-50,12.0,11.0,0.21428571428571427,1.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,4.711111111111111,98.46666666666667,True,5,50.72777777777779
42318-75Z-60,13.0,11.0,0.23214285714285715,1.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,5.088888888888889,93.48888888888888,True,5,50.17833333333333
42318-75Z-70,9.0,7.0,0.16071428571428573,1.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,6.7555555555555555,133.77777777777777,True,5,60.216111111111104
42318-75Z-75,7.0,7.0,0.125,0.875,0.0,0.0,0.0,2300.0,0.0,0.0,True,False,True,True,2,1,True,4.533333333333333,125.06666666666666,True,4,55.38055555555555
42318-75Z-80,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,1500.0,0.0,0.0,True,False,True,True,2,1,True,4.7555555555555555,100.8,True,3,40.76499999999999
42318-75Z-85,5.0,5.0,0.08928571428571429,0.625,0.0,0.0,0.0,500.0,0.0,0.0,True,False,True,True,2,1,True,2.933333333333333,59.888888888888886,True,3,30.72722222222222
42318-75Z-90,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,300.0,0.0,0.0,True,False,True,True,2,1,True,2.888888888888889,45.577777777777776,True,3,24.688888888888886
42318-75Z-NB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.3111111111111111,6.066666666666666,True,2,11.066666666666666
42835-NV2-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
42835-PV5-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
42835-PV5-XXS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
43197-011-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,7.111111111111111,50.08888888888889,True,7,50.08888888888889
43197-011-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,6.177777777777778,44.48888888888889,True,6,44.48888888888887
43197-011-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,False,True,True,False,0,0,False,13.288888888888888,83.22222222222221,True,13,83.22222222222223
43197-011-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,False,False,True,False,0,0,False,12.244444444444444,76.53333333333333,True,12,76.53333333333333
43197-011-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False,False,True,False,0,0,False,7.666666666666666,72.95555555555555,True,8,72.95555555555555
43197-011-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,False,False,True,False,0,0,False,8.022222222222222,56.62222222222222,True,8,56.62222222222222
43197-015-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,26.266666666666666,178.73333333333332,True,26,178.73333333333332
43197-AM7-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
43197-PV5-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
43205-011-100,237.0,43.0,4.232142857142857,29.624999999999996,9.0,5.0,4.0,0.0,0.0,0.0,True,True,False,True,2,1,True,53.35555555555556,286.84444444444443,True,98,494.8283333333334
43205-011-110,262.0,46.0,4.678571428571429,32.75,23.0,12.0,11.0,0.0,0.0,0.0,True,True,False,True,2,1,True,57.37777777777777,373.4888888888889,True,103,550.2366666666666
43205-011-120,346.0,48.0,6.178571428571429,43.25,13.0,9.0,4.0,0.0,0.0,0.0,True,True,False,True,2,1,True,84.2,551.911111111111,True,123,689.9566666666665
43205-011-130,254.0,45.0,4.535714285714286,31.75,18.0,12.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,68.6,433.22222222222223,True,105,560.9477777777779
43205-011-140,149.0,45.0,2.6607142857142856,18.625,4.0,3.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,47.266666666666666,286.5333333333333,True,84,409.8994444444444
43205-011-150,114.0,41.0,2.0357142857142856,14.25,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,24.6,178.73333333333332,True,72,340.71222222222224
43205-011-85,83.0,36.0,1.4821428571428572,10.375,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,True,2,1,True,11.088888888888889,59.888888888888886,True,63,270.41611111111115
43205-011-90,165.0,42.0,2.9464285714285716,20.625,12.0,6.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,43.62222222222222,219.33333333333331,True,85,402.46944444444443
43205-015-100,112.0,28.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,48.66666666666667,308.6222222222222,True,80,382.84777777777776
43205-015-110,265.0,45.0,4.732142857142857,33.125,28.0,15.0,13.0,0.0,0.0,0.0,True,True,False,True,2,1,True,65.84444444444445,457.64444444444445,True,106,583.2005555555555
43205-015-120,400.0,47.0,7.142857142857143,50.0,11.0,6.0,5.0,0.0,0.0,0.0,True,True,False,True,2,1,True,110.68888888888888,756.9333333333333,True,139,813.5877777777778
43205-015-130,316.0,45.0,5.642857142857143,39.5,27.0,14.0,13.0,0.0,0.0,0.0,True,True,False,True,2,1,True,93.02222222222223,649.9111111111112,True,122,698.3133333333333
43205-015-140,212.0,43.0,3.7857142857142856,26.5,17.0,9.0,8.0,0.0,0.0,0.0,True,True,False,True,2,1,True,61.644444444444446,373.4888888888889,True,98,502.071111111111
43205-015-150,173.0,39.0,3.0892857142857144,21.625,5.0,3.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,49.044444444444444,354.97777777777776,True,88,459.3638888888889
43205-015-85,85.0,34.0,1.5178571428571428,10.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,15.955555555555556,78.24444444444444,True,66,280.7361111111112
43205-015-90,167.0,43.0,2.982142857142857,20.875,12.0,6.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,46.68888888888889,244.37777777777777,True,87,415.0216666666667
43205-5HC-100,598.0,48.0,10.678571428571429,74.75,36.0,19.0,17.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,235,1274.0
43205-5HC-110,716.0,47.0,12.785714285714286,89.5,35.0,21.0,14.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,260,1451.0
43205-5HC-120,835.0,48.0,14.910714285714286,104.375,43.0,24.0,19.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,285,1629.5
43205-5HC-130,508.0,47.0,9.071428571428571,63.5,30.0,16.0,14.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,215,1139.0
43205-5HC-140,257.0,45.0,4.589285714285714,32.125,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,162,762.5
43205-5HC-150,147.0,41.0,2.625,18.375,5.0,3.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,139,597.5
43205-5HC-85,210.0,45.0,3.75,26.25,7.0,4.0,3.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,152,692.0
43205-5HC-90,413.0,48.0,7.375,51.625,38.0,20.0,18.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,195,996.5
43205-5HV-100,196.0,37.0,3.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,0.0,0.0,False,84,443.0
43205-5HV-110,270.0,46.0,4.821428571428571,33.75,13.0,7.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,100,554.0
43205-5HV-120,278.0,43.0,4.964285714285714,34.75,21.0,11.0,10.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,102,566.0
43205-5HV-130,193.0,44.0,3.4464285714285716,24.125,25.0,13.0,12.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,84,438.5
43205-5HV-140,111.0,42.0,1.9821428571428572,13.875,8.0,4.0,4.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,66,315.5
43205-5HV-150,77.0,35.0,1.375,9.625,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,59,264.5
43205-5HV-85,45.0,19.0,0.8035714285714286,5.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,0.0,0.0,False,52,216.5
43205-5HV-90,153.0,37.0,2.732142857142857,19.125,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.0,0.0,False,75,378.5
43205-GK3-100,363.0,48.0,6.482142857142857,45.375,8.0,4.0,4.0,0.0,0.0,0.0,True,True,False,True,2,1,True,84.33333333333333,446.59999999999997,True,150,756.5638888888889
43205-GK3-110,427.0,47.0,7.625,53.375,20.0,10.0,10.0,0.0,0.0,0.0,True,True,False,True,2,1,True,104.11111111111111,610.8666666666667,True,165,873.843888888889
43205-GK3-120,548.0,47.0,9.785714285714286,68.5,52.0,28.0,24.0,0.0,0.0,0.0,True,True,False,True,2,1,True,143.46666666666667,851.8222222222222,True,193,1069.0755555555554
43205-GK3-130,406.0,46.0,7.25,50.75,18.0,10.0,8.0,0.0,0.0,0.0,True,True,False,True,2,1,True,112.55555555555556,634.1999999999999,True,165,861.807777777778
43205-GK3-140,243.0,44.0,4.339285714285714,30.375,13.0,7.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,78.2,427.3111111111111,True,131,634.173888888889
43205-GK3-150,153.0,43.0,2.732142857142857,19.125,1.0,1.0,0.0,0.0,0.0,0.0,True,True,False,True,2,1,True,44.733333333333334,283.4222222222222,True,108,499.16611111111115
43205-GK3-85,149.0,42.0,2.6607142857142856,18.625,1.0,1.0,0.0,0.0,0.0,0.0,True,True,False,True,2,1,True,24.288888888888888,127.24444444444444,True,102,444.19722222222225
43205-GK3-90,244.0,48.0,4.357142857142857,30.499999999999996,18.0,9.0,9.0,0.0,0.0,0.0,True,True,False,True,2,1,True,71.35555555555555,339.5777777777778,True,130,605.9122222222221
43205-KA4-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
43205-SR4-100,336.0,48.0,6.0,42.0,28.0,14.0,14.0,0.0,0.0,0.0,True,True,False,True,2,1,True,48.022222222222226,302.4,True,121,635.6144444444444
43205-SR4-110,347.0,47.0,6.196428571428571,43.375,17.0,9.0,8.0,0.0,0.0,0.0,True,True,False,True,2,1,True,66.97777777777777,472.1111111111111,True,128,704.8127777777777
43205-SR4-120,491.0,46.0,8.767857142857142,61.375,19.0,12.0,7.0,0.0,0.0,0.0,True,True,False,True,2,1,True,92.88888888888889,724.1111111111111,True,157,930.745
43205-SR4-130,352.0,44.0,6.285714285714286,44.0,13.0,8.0,5.0,0.0,0.0,0.0,True,True,False,True,2,1,True,67.66666666666667,598.8888888888889,True,130,755.1488888888888
43205-SR4-140,187.0,46.0,3.3392857142857144,23.375,16.0,8.0,8.0,0.0,0.0,0.0,True,True,False,True,2,1,True,45.022222222222226,412.5333333333333,True,99,530.0838888888889
43205-SR4-150,179.0,42.0,3.1964285714285716,22.375,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,25.11111111111111,299.2888888888889,True,92,485.0438888888889
43205-SR4-85,126.0,42.0,2.25,15.75,12.0,6.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,29.488888888888887,140.0,True,86,377.34555555555545
43205-SR4-90,217.0,46.0,3.875,27.125,12.0,6.0,6.0,0.0,0.0,0.0,True,True,False,True,2,1,True,42.15555555555556,220.73333333333332,True,102,491.4961111111112
44089-NR9-85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
44223-CW2-100,17.0,14.0,0.30357142857142855,2.125,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,8.822222222222223,90.84444444444443,True,9,59.118333333333325
44223-CW2-110,21.0,18.0,0.375,2.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,10.955555555555556,96.13333333333333,True,10,65.08722222222222
44223-CW2-120,29.0,21.0,0.5178571428571429,3.6250000000000004,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,9.755555555555555,103.28888888888889,True,11,75.60944444444445
44223-CW2-130,38.0,26.0,0.6785714285714286,4.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,7.266666666666667,63.31111111111111,True,11,70.5011111111111
44223-CW2-140,19.0,13.0,0.3392857142857143,2.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,6.022222222222222,39.666666666666664,True,8,43.91833333333333
44223-CW2-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,2.533333333333333,26.6,True,6,37.82222222222222
44223-CW2-85,13.0,11.0,0.23214285714285715,1.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,3.2888888888888888,45.733333333333334,True,6,40.30055555555556
44223-CW2-90,24.0,17.0,0.42857142857142855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,7.5777777777777775,91.0,True,9,66.59666666666666
44403-1BE-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.7333333333333333,3.888888888888889,True,1,3.888888888888889
44403-1BE-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.7333333333333334,5.7555555555555555,True,1,5.755555555555555
44403-1BE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.9333333333333333,4.355555555555556,True,1,4.355555555555555
44403-1BE-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.4444444444444444,1.7111111111111112,True,0,1.7111111111111108
44403-1BE-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.0222222222222221,4.355555555555556,True,1,4.355555555555555
44403-1BE-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.2,0.4666666666666667,True,0,0.4666666666666667
44403-2BX-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.17777777777777778,7.155555555555556,True,1,11.155555555555557
44403-2BX-M,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.28888888888888886,14.466666666666667,True,1,10.125833333333333
44403-2BX-S,22.0,13.0,0.39285714285714285,2.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.26666666666666666,8.555555555555555,True,6,33.25694444444444
44403-2BX-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.06666666666666667,4.822222222222222,True,1,8.822222222222223
44403-2BX-XS,9.0,7.0,0.16071428571428573,1.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,0.0,2.9555555555555553,True,3,16.565694444444446
44403-2BX-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.044444444444444446,1.8666666666666667,True,1,5.866666666666667
44403-2C2-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.3111111111111111,0.6222222222222222,True,0,0.6222222222222222
44403-2C2-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.3111111111111111,2.3333333333333335,True,1,2.3333333333333335
44403-2C2-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.28888888888888886,2.177777777777778,True,0,2.177777777777778
44403-2C2-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2C2-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2C2-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2CF-L,52.0,29.0,0.9285714285714286,6.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.044444444444444446,4.044444444444444,True,17,81.94055555555555
44403-2CF-M,65.0,34.0,1.1607142857142858,8.125,5.0,3.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.3111111111111111,7.0,True,16,88.82499999999997
44403-2CF-S,45.0,24.0,0.8035714285714286,5.625,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.06666666666666667,6.066666666666666,True,15,74.90458333333332
44403-2CF-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,0.3111111111111111,1.8666666666666667,True,7,24.711111111111105
44403-2CF-XS,10.0,9.0,0.17857142857142858,1.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.06666666666666667,3.111111111111111,True,9,36.46388888888889
44403-2CF-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,2.8,True,7,25.799999999999997
44403-2CH-L,50.0,28.0,0.8928571428571429,6.25,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.4222222222222222,3.2666666666666666,True,14,83.58083333333333
44403-2CH-M,53.0,25.0,0.9464285714285714,6.625,4.0,2.0,2.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.2,1.088888888888889,True,14,86.92486111111111
44403-2CH-S,37.0,26.0,0.6607142857142857,4.625,6.0,3.0,3.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.22222222222222224,1.8666666666666667,True,13,63.678333333333335
44403-2CH-XL,9.0,8.0,0.16071428571428573,1.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.06666666666666667,0.3111111111111111,True,6,26.82138888888889
44403-2CH-XS,11.0,11.0,0.19642857142857142,1.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.044444444444444446,0.4666666666666667,True,6,29.21958333333333
44403-2CH-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.06666666666666667,0.3111111111111111,True,4,14.31111111111111
44403-2CK-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2CK-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2CK-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2CK-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2CK-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.4222222222222222,1.088888888888889,True,0,1.088888888888889
44403-2GX-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-2GX-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,3.1555555555555554,28.0,True,3,27.999999999999996
44403-2GX-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.15555555555555556,True,0,0.15555555555555556
44403-2HC-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.4,8.866666666666667,True,0,8.866666666666667
44403-2HC-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.28888888888888886,12.6,True,0,12.6
44403-2HC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.24444444444444446,5.911111111111111,True,0,5.911111111111111
44403-2HC-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.11111111111111112,4.044444444444444,True,0,4.044444444444444
44403-2HC-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.26666666666666666,2.488888888888889,True,0,2.488888888888889
44403-714-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,2.3777777777777778,38.888888888888886,True,2,38.888888888888886
44403-714-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.711111111111111,49.93333333333333,True,2,49.93333333333332
44403-714-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,3.2444444444444445,43.86666666666666,True,3,43.86666666666666
44403-714-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.4444444444444444,13.688888888888888,True,0,13.688888888888888
44403-714-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.9555555555555556,18.044444444444444,True,1,18.044444444444444
44403-714-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.13333333333333333,6.066666666666666,True,0,6.066666666666666
44403-727-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
44403-727-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.15555555555555556,0.6222222222222222,True,0,0.6222222222222222
44403-727-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,1.3555555555555556,7.155555555555556,True,1,7.155555555555554
44403-75Z-L,6.0,6.0,0.10714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.7777777777777778,29.08888888888889,True,2,17.92222222222222
44403-75Z-M,10.0,10.0,0.17857142857142858,1.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.8,44.955555555555556,True,2,27.37555555555555
44403-75Z-S,5.0,5.0,0.08928571428571429,0.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,1.6888888888888889,27.688888888888886,True,2,16.402777777777775
